,step,loss,lr
0,9,0.0685243974142717,0.0001140625
1,19,0.0467772963553143,0.000128125
2,29,0.0399743365099847,0.0001421875
3,39,0.0473038054799369,0.00015625
4,49,0.0273811770919252,0.0001703125
5,59,0.0256041246970531,0.000184375
6,69,0.0227702135239828,0.0001984375
7,79,0.0199066643644211,0.0002125
8,89,0.0162253386458462,0.0002265625
9,99,0.0146907135723043,0.000240625
10,109,0.0160490555106923,0.0002546875
11,119,0.0149416302152328,0.00026875
12,129,0.0107666652087081,0.0002828125
13,139,0.0253442205840961,0.000296875
14,149,0.0145743183545131,0.0003109375
15,159,0.0157835734208846,0.000325
16,169,0.0193794699749988,0.0003390625
17,179,0.0160497313142877,0.000353125
18,189,0.0120233175931813,0.0003671875
19,199,0.024772427584322,0.00038125
20,209,0.0146016406487065,0.0003953125
21,219,0.0094351103854087,0.000409375
22,229,0.0142765990024888,0.0004234375
23,239,0.0100443356213929,0.0004375
24,249,0.0107968389223153,0.0004515625
25,259,0.0093801001804114,0.000465625
26,269,0.0094269573882829,0.0004796875
27,279,0.0201676101701706,0.00049375
28,289,0.0127577332267619,0.0005078125
29,299,0.0093128963972883,0.000521875
30,309,0.0112166321149162,0.0005359375
31,319,0.0111734139845282,0.00055
32,329,0.0210612677300346,0.0005640625
33,339,0.0135016242531028,0.000578125
34,349,0.0198239720396814,0.0005921875
35,359,0.0257292927169975,0.00060625
36,369,0.04143208009843,0.0006203125
37,379,0.0113189469538129,0.000634375
38,389,0.0152541410878956,0.0006484375
39,399,0.019788352655172,0.0006625
40,409,0.0164255446626746,0.0006765625
41,419,0.0294358211952771,0.000690625
42,429,0.0081086805000801,0.0007046875
43,439,0.0101109904802109,0.00071875
44,449,0.0099736720570011,0.0007328125
45,459,0.0096741014188575,0.000746875
46,469,0.0124861767927306,0.0007609375
47,479,0.0216497828149892,0.000775
48,489,0.0095369385341222,0.0007890625
49,499,0.0098646220707787,0.000803125
50,509,0.0093538295954113,0.0008171875
51,519,0.0249187184676853,0.00083125
52,529,0.0124493976776956,0.0008453125
53,539,0.0115733809546533,0.000859375
54,549,0.0145967851280746,0.0008734375
55,559,0.0134820224667139,0.0008875
56,569,0.0097289956359364,0.0009015625
57,579,0.0114155935650361,0.000915625
58,589,0.0179429029198215,0.0009296875
59,599,0.0103495984791262,0.00094375
60,609,0.0203799100072957,0.0009578125
61,619,0.0092826006541952,0.000971875
62,629,0.0095710762446279,0.0009859375
63,639,0.0114410594981462,0.001
64,649,0.0097035462460605,0.0009999983480094
65,659,0.0088318859721857,0.0009999933920488
66,669,0.0098772917321349,0.0009999851321512
67,679,0.0175210682583959,0.0009999735683718
68,689,0.0101477293615766,0.0009999587007877
69,699,0.0088942690622623,0.0009999405294981
70,709,0.0129700863079273,0.0009999190546245
71,719,0.0157495004468145,0.00099989427631
72,729,0.0070706247268361,0.0009998661947201
73,739,0.0084577160871632,0.0009998348100422
74,749,0.0098238736794873,0.0009998001224859
75,759,0.0153997222956198,0.0009997621322825
76,769,0.0294980582123011,0.0009997208396858
77,779,0.0102322977702699,0.0009996762449713
78,789,0.015008241660978,0.0009996283484367
79,799,0.0090837996254544,0.0009995771504017
80,809,0.010444584711034,0.0009995226512079
81,819,0.0121220350273941,0.0009994648512193
82,829,0.008755314936114,0.0009994037508215
83,839,0.0129506170743923,0.0009993393504224
84,849,0.0112631742611453,0.0009992716504519
85,859,0.0106682604332082,0.0009992006513618
86,869,0.0262900797703802,0.0009991263536261
87,879,0.0160999955500949,0.0009990487577406
88,889,0.0138969463059109,0.0009989678642232
89,899,0.0183049675946394,0.000998883673614
90,909,0.0072015420312297,0.0009987961864748
91,919,0.0131625430559065,0.0009987054033897
92,929,0.0165457515078979,0.0009986113249645
93,939,0.008719056662202,0.0009985139518273
94,949,0.0081658690496725,0.0009984132846279
95,959,0.0082161044681935,0.0009983093240383
96,969,0.0093157805699061,0.0009982020707523
97,979,0.0205527656849195,0.0009980915254859
98,989,0.0217042335761874,0.000997977688977
99,999,0.0109790750062928,0.0009978605619852
0,1009,0.0132595253536815,0.0009977401452926
1,1019,0.0088067645468827,0.0009976164397027
2,1029,0.0087501523569381,0.0009974894460413
3,1039,0.0072782609385699,0.000997359165156
4,1049,0.0208396963136678,0.0009972255979164
5,1059,0.0089244083029964,0.0009970887452141
6,1069,0.0136250455044786,0.0009969486079625
7,1079,0.0092431489138393,0.0009968051870969
8,1089,0.0076617671377094,0.0009966584835747
9,1099,0.0108031264262437,0.0009965084983751
10,1109,0.0066747707990347,0.0009963552324991
11,1119,0.0104743780074828,0.0009961986869698
12,1129,0.0095597018626318,0.0009960388628321
13,1139,0.0178856779656898,0.0009958757611527
14,1149,0.0084565151093032,0.0009957093830203
15,1159,0.0102321166735764,0.0009955397295455
16,1169,0.0077812179863232,0.0009953668018605
17,1179,0.0115042372443356,0.0009951906011198
18,1189,0.0123589389177349,0.0009950111284993
19,1199,0.011830749882518,0.0009948283851969
20,1209,0.0122154975835881,0.0009946423724325
21,1219,0.0091730262008813,0.0009944530914476
22,1229,0.0096020796325708,0.0009942605435057
23,1239,0.0149379783741257,0.0009940647298918
24,1249,0.0150229744307555,0.0009938656519131
25,1259,0.0068279881445288,0.0009936633108982
26,1269,0.0061991918705238,0.0009934577081979
27,1279,0.0128852890699415,0.0009932488451843
28,1289,0.0084712521710743,0.0009930367232516
29,1299,0.0114772963579698,0.0009928213438157
30,1309,0.0093013921413774,0.0009926027083142
31,1319,0.0079870379440322,0.0009923808182063
32,1329,0.0106370472571033,0.0009921556749732
33,1339,0.0139205751149818,0.0009919272801176
34,1349,0.0113029907072228,0.0009916956351639
35,1359,0.0078767826968458,0.0009914607416584
36,1369,0.0102813565278203,0.0009912226011688
37,1379,0.0073999739408954,0.0009909812152848
38,1389,0.0112560442925189,0.0009907365856174
39,1399,0.0107874340089255,0.0009904887137995
40,1409,0.0102994898541137,0.0009902376014857
41,1419,0.0098146716321407,0.0009899832503519
42,1429,0.0084577546617893,0.0009897256620959
43,1439,0.0094846364917201,0.000989464838437
44,1449,0.0105274342239222,0.0009892007811162
45,1459,0.0174146384642222,0.0009889334918959
46,1469,0.0093851394768797,0.0009886629725603
47,1479,0.014607043792888,0.0009883892249149
48,1489,0.0089281436404962,0.000988112250787
49,1499,0.0077770769858633,0.0009878320520253
50,1509,0.0341650060541928,0.0009875486305
51,1519,0.0089042321093252,0.0009872619881029
52,1529,0.011902554217615,0.0009869721267473
53,1539,0.0082427307456638,0.0009866790483678
54,1549,0.008251237605218,0.0009863827549207
55,1559,0.0109484692499216,0.0009860832483836
56,1569,0.0119579482360485,0.0009857805307558
57,1579,0.0094279602487513,0.0009854746040577
58,1589,0.0190465821054979,0.0009851654703312
59,1599,0.0116364018240948,0.0009848531316399
60,1609,0.0072691535865153,0.0009845375900684
61,1619,0.0080743349915622,0.000984218847723
62,1629,0.0118737473925268,0.000983896906731
63,1639,0.0063463945580796,0.0009835717692414
64,1649,0.0076444420792348,0.0009832434374244
65,1659,0.0067123543395967,0.0009829119134715
66,1669,0.0096697779367067,0.0009825771995955
67,1679,0.0096818311567764,0.0009822392980306
68,1689,0.0177945772217011,0.000981898211032
69,1699,0.0108367100918452,0.0009815539408766
70,1709,0.0093439205584109,0.0009812064898622
71,1719,0.0091852788757029,0.0009808558603078
72,1729,0.0069357471376325,0.000980502054554
73,1739,0.0157508259771958,0.0009801450749622
74,1749,0.0093615363449873,0.0009797849239152
75,1759,0.0083625037568948,0.0009794216038168
76,1769,0.0112056551248938,0.0009790551170921
77,1779,0.0130289214566278,0.0009786854661874
78,1789,0.022444936185423,0.0009783126535699
79,1799,0.0121980494897448,0.000977936681728
80,1809,0.0083120574159625,0.0009775575531713
81,1819,0.0118169118138407,0.0009771752704303
82,1829,0.0244559174903253,0.0009767898360566
83,1839,0.0118648453995745,0.000976401252623
84,1849,0.0101660014500495,0.000976009522723
85,1859,0.0087515340943183,0.0009756146489714
86,1869,0.0101349766905719,0.0009752166340039
87,1879,0.0082836799181373,0.000974815480477
88,1889,0.0195905707436036,0.0009744111910684
89,1899,0.0174542072820842,0.0009740037684765
90,1909,0.0087611552994512,0.0009735932154209
91,1919,0.0079101838304824,0.0009731795346418
92,1929,0.0181781047984461,0.0009727627289004
93,1939,0.0217463024559916,0.0009723428009787
94,1949,0.0229758405330245,0.0009719197536798
95,1959,0.0084911023924692,0.0009714935898272
96,1969,0.0086362444233015,0.0009710643122655
97,1979,0.0072831354405338,0.0009706319238601
98,1989,0.0103078440592366,0.0009701964274969
0,1999,0.0120162175831444,0.0009697578260829
1,2009,0.0079829549605926,0.0009693161225454
2,2019,0.0074795351281261,0.0009688713198329
3,2029,0.0085851879477943,0.0009684234209141
4,2039,0.0068444040918508,0.0009679724287787
5,2049,0.0193295098884688,0.000967518346437
6,2059,0.008466361348966,0.0009670611769198
7,2069,0.0067177389194642,0.0009666009232785
8,2079,0.0078213813105571,0.0009661375885853
9,2089,0.00782483815147,0.0009656711759328
10,2099,0.009248654087022,0.0009652016884341
11,2109,0.0103411408645964,0.0009647291292229
12,2119,0.0108169228257449,0.0009642535014534
13,2129,0.0109513778705975,0.0009637748083003
14,2139,0.00822725296216,0.0009632930529588
15,2149,0.0107983752377872,0.0009628082386444
16,2159,0.0277144292920347,0.000962320368593
17,2169,0.0111061583834968,0.0009618294460612
18,2179,0.0124058488349938,0.0009613354743256
19,2189,0.0123811944012962,0.0009608384566835
20,2199,0.0076526578310638,0.0009603383964521
21,2209,0.0090788220065486,0.0009598352969693
22,2219,0.0086524981296253,0.0009593291615932
23,2229,0.0086451628889038,0.0009588199937019
24,2239,0.0083578676379706,0.0009583077966942
25,2249,0.0078556789909024,0.0009577925739887
26,2259,0.0264729247543467,0.0009572743290244
27,2269,0.0136118641425338,0.0009567530652605
28,2279,0.016093659194301,0.0009562287861762
29,2289,0.018250445046292,0.0009557014952709
30,2299,0.0130761591885318,0.0009551711960642
31,2309,0.0108371449452581,0.0009546378920956
32,2319,0.0079582336051533,0.0009541015869248
33,2329,0.0109425626569624,0.0009535622841315
34,2339,0.0234131878509008,0.0009530199873154
35,2349,0.0293344849799218,0.0009524747000961
36,2359,0.0098101054198187,0.0009519264261132
37,2369,0.0115836200952949,0.0009513751690264
38,2379,0.0132153828386508,0.0009508209325151
39,2389,0.0078249834884494,0.0009502637202788
40,2399,0.0093923137446036,0.0009497035360365
41,2409,0.0088489257407184,0.0009491403835274
42,2419,0.0085016309106172,0.0009485742665104
43,2429,0.0091807369084245,0.0009480051887641
44,2439,0.0099489133940757,0.000947433154087
45,2449,0.0078084846854199,0.0009468581662971
46,2459,0.0070220777359073,0.0009462802292325
47,2469,0.0092044162613298,0.0009456993467507
48,2479,0.0160233282348964,0.0009451155227288
49,2489,0.0161137414271307,0.0009445287610638
50,2499,0.0100885551579879,0.0009439390656721
51,2509,0.0093019598053694,0.0009433464404898
52,2519,0.0069877266333949,0.0009427508894723
53,2529,0.0076131852684656,0.000942152416595
54,2539,0.0081479450920015,0.0009415510258524
55,2549,0.0091517402849435,0.0009409467212586
56,2559,0.0078264820873845,0.0009403395068472
57,2569,0.0133087638490088,0.0009397293866711
58,2579,0.0155713243190031,0.0009391163648028
59,2589,0.0082150219787255,0.0009385004453339
60,2599,0.0084464042976464,0.0009378816323756
61,2609,0.0069431097643503,0.0009372599300583
62,2619,0.0071079513520475,0.0009366353425316
63,2629,0.0083264003567774,0.0009360078739644
64,2639,0.0214115894546556,0.0009353775285451
65,2649,0.0072382027139484,0.0009347443104808
66,2659,0.0181070948930668,0.0009341082239982
67,2669,0.0099446410592943,0.000933469273343
68,2679,0.0164800483874124,0.0009328274627799
69,2689,0.0182540633508368,0.0009321827965929
70,2699,0.0128276675799109,0.0009315352790849
71,2709,0.0092335203889243,0.000930884914578
72,2719,0.006765996886277,0.000930231707413
73,2729,0.007094580836831,0.0009295756619501
74,2739,0.0343341590005701,0.000928916782568
75,2749,0.0071484902850402,0.0009282550736647
76,2759,0.0061648643646914,0.0009275905396568
77,2769,0.0277934325890389,0.0009269231849799
78,2779,0.0098033062971344,0.0009262530140884
79,2789,0.0078449964245088,0.0009255800314555
80,2799,0.0066483278950014,0.0009249042415731
81,2809,0.0186535312684137,0.0009242256489521
82,2819,0.0071989239876246,0.0009235442581217
83,2829,0.0096127855157122,0.0009228600736301
84,2839,0.0239171316668323,0.0009221731000439
85,2849,0.0085705571237197,0.0009214833419486
86,2859,0.0127432304380427,0.0009207908039481
87,2869,0.008427776126097,0.0009200954906649
88,2879,0.0170130301344443,0.0009193974067399
89,2889,0.0138894946848147,0.0009186965568327
90,2899,0.0072832960998637,0.0009179929456213
91,2909,0.0074747964592498,0.000917286577802
92,2919,0.0115895518797225,0.0009165774580897
93,2929,0.0076135602256515,0.0009158655912175
94,2939,0.0095593067338957,0.000915150981937
95,2949,0.0062875814159555,0.0009144336350178
96,2959,0.0207127853799184,0.0009137135552482
97,2969,0.0083193244889885,0.0009129907474345
98,2979,0.0094804370104512,0.0009122652164011
0,2989,0.0093386450695178,0.0009115369669908
1,2999,0.007576052083365,0.0009108060040645
2,3009,0.0083251398210147,0.000910072332501
3,3019,0.0066859591925117,0.0009093359571975
4,3029,0.009722169951696,0.000908596883069
5,3039,0.0172238825368465,0.0009078551150487
6,3049,0.010851075327993,0.0009071106580876
7,3059,0.0078823068685967,0.0009063635171548
8,3069,0.0268389036318749,0.0009056136972371
9,3079,0.0075061241408627,0.0009048612033396
10,3089,0.0083280326218559,0.0009041060404847
11,3099,0.0072633210511456,0.000903348213713
12,3109,0.010511618934543,0.0009025877280829
13,3119,0.0067223524588217,0.0009018245886702
14,3129,0.0107063841197412,0.0009010588005688
15,3139,0.0084045089951761,0.00090029036889
16,3149,0.0079394504567383,0.000899519298763
17,3159,0.0146562985013871,0.0008987455953343
18,3169,0.0058312185999507,0.0008979692637682
19,3179,0.0088520845303924,0.0008971903092466
20,3189,0.0147908526692462,0.0008964087369686
21,3199,0.0138139978968837,0.0008956245521512
22,3209,0.0124475774748343,0.0008948377600284
23,3219,0.0244340375698169,0.0008940483658519
24,3229,0.0085993297526921,0.0008932563748907
25,3239,0.0057171344690104,0.000892461792431
26,3249,0.0072542768788501,0.0008916646237765
27,3259,0.0183279144547241,0.0008908648742481
28,3269,0.0075789257824101,0.0008900625491838
29,3279,0.0185670524423348,0.000889257653939
30,3289,0.008337713538948,0.000888450193886
31,3299,0.0086857742197585,0.0008876401744145
32,3309,0.0087917027462376,0.0008868276009311
33,3319,0.0241020974454278,0.0008860124788594
34,3329,0.0364726713671274,0.0008851948136402
35,3339,0.009928560034292,0.0008843746107311
36,3349,0.0092415415797318,0.0008835518756068
37,3359,0.0081889330387853,0.0008827266137589
38,3369,0.0100622342845289,0.0008818988306955
39,3379,0.0092688299928255,0.0008810685319421
40,3389,0.0064466717694755,0.0008802357230405
41,3399,0.0104141033911824,0.0008794004095496
42,3409,0.0076601634953498,0.0008785625970448
43,3419,0.0275675182577699,0.0008777222911183
44,3429,0.0142656635571367,0.0008768794973788
45,3439,0.0088195456771597,0.0008760342214518
46,3449,0.0240775762523072,0.0008751864689793
47,3459,0.0094471498635643,0.0008743362456196
48,3469,0.0097355113434235,0.000873483557048
49,3479,0.0144415672816295,0.0008726284089557
50,3489,0.010262871409156,0.0008717708070507
51,3499,0.0090484768611134,0.0008709107570571
52,3509,0.0096622365218831,0.0008700482647157
53,3519,0.0075698013454767,0.0008691833357832
54,3529,0.0080121600712717,0.0008683159760328
55,3539,0.0094768238471521,0.0008674461912539
56,3549,0.0074497113251181,0.000866573987252
57,3559,0.0110717160339731,0.0008656993698489
58,3569,0.0069992891235322,0.0008648223448824
59,3579,0.0105520131288982,0.0008639429182063
60,3589,0.0068725101509958,0.0008630610956906
61,3599,0.0107959250369597,0.0008621768832212
62,3609,0.0068948933924516,0.0008612902867
63,3619,0.0083835343236256,0.0008604013120446
64,3629,0.0106239426030738,0.0008595099651888
65,3639,0.0233686471388391,0.0008586162520821
66,3649,0.0160840429470263,0.0008577201786897
67,3659,0.0065420000451371,0.0008568217509927
68,3669,0.0074341093583672,0.0008559209749877
69,3679,0.0084676322008544,0.0008550178566873
70,3689,0.0309446234130322,0.0008541124021194
71,3699,0.0082073796123139,0.0008532046173278
72,3709,0.0067939454439279,0.0008522945083715
73,3719,0.0071238495111986,0.0008513820813254
74,3729,0.0132525111589652,0.0008504673422796
75,3739,0.0086150036651399,0.0008495502973397
76,3749,0.0147285981950468,0.0008486309526268
77,3759,0.0072016636174231,0.0008477093142771
78,3769,0.0137910859334744,0.0008467853884425
79,3779,0.0146054988593253,0.0008458591812897
80,3789,0.0109506821009223,0.0008449306990009
81,3799,0.0099891582034689,0.0008439999477736
82,3809,0.010199100321634,0.0008430669338202
83,3819,0.0150876321464097,0.0008421316633683
84,3829,0.0145808289223637,0.0008411941426606
85,3839,0.0107403522303874,0.0008402543779547
86,3849,0.0090182083671369,0.0008393123755233
87,3859,0.0109035449416892,0.000838368141654
88,3869,0.0113309726108353,0.0008374216826492
89,3879,0.0098105753208037,0.0008364730048264
90,3889,0.0106970673759221,0.0008355221145176
91,3899,0.0078780918320789,0.0008345690180698
92,3909,0.0186226565330793,0.0008336137218447
93,3919,0.0116648538004227,0.0008326562322184
94,3929,0.0089471246791279,0.0008316965555821
95,3939,0.0119750539191063,0.0008307346983413
96,3949,0.0084215713814765,0.000829770666916
97,3959,0.0065557064285999,0.000828804467741
98,3969,0.0079881621004801,0.0008278361072653
0,3979,0.0088097947771592,0.0008268655919524
1,3989,0.0268643123317334,0.0008258929282802
2,3999,0.0090054596845552,0.0008249181227411
3,4009,0.0090578041375953,0.0008239411818415
4,4019,0.0061417740190655,0.0008229621121023
5,4029,0.0061340322472098,0.0008219809200584
6,4039,0.0070003030688797,0.000820997612259
7,4049,0.0084219527206314,0.0008200121952674
8,4059,0.0105439974558572,0.000819024675661
9,4069,0.0065335650031775,0.0008180350600311
10,4079,0.0121175260037979,0.0008170433549833
11,4089,0.0094141874033992,0.0008160495671368
12,4099,0.0257199164009171,0.0008150537031248
13,4109,0.0069127691754464,0.0008140557695946
14,4119,0.0166766373131111,0.0008130557732069
15,4129,0.0113829814779007,0.0008120537206365
16,4139,0.0065647421130654,0.0008110496185717
17,4149,0.0081042636471244,0.0008100434737148
18,4159,0.0071070705918825,0.0008090352927813
19,4169,0.0086449516306753,0.0008080250825007
20,4179,0.0231291412334289,0.0008070128496157
21,4189,0.0090449401785475,0.0008059986008828
22,4199,0.0072570526718837,0.0008049823430717
23,4209,0.0139086363997945,0.0008039640829657
24,4219,0.0071951601438516,0.0008029438273613
25,4229,0.008923753787098,0.0008019215830686
26,4239,0.0092976590848002,0.0008008973569106
27,4249,0.0113428971216351,0.0007998711557237
28,4259,0.0061238827877743,0.0007988429863576
29,4269,0.0087242767923987,0.000797812855675
30,4279,0.0087681071546916,0.0007967807705518
31,4289,0.0222024641275446,0.0007957467378767
32,4299,0.0095637672936987,0.0007947107645516
33,4309,0.009317951088735,0.0007936728574915
34,4319,0.0083853093591205,0.0007926330236239
35,4329,0.0070248531860729,0.0007915912698895
36,4339,0.0289830906078086,0.0007905476032418
37,4349,0.0148793959139747,0.0007895020306468
38,4359,0.0156049394008372,0.0007884545590834
39,4369,0.0126006950846205,0.0007874051955433
40,4379,0.0083349559950636,0.0007863539470306
41,4389,0.0055872642672171,0.0007853008205621
42,4399,0.007405961545308,0.0007842458231671
43,4409,0.0112403964832469,0.0007831889618874
44,4419,0.0215717690512729,0.0007821302437773
45,4429,0.0165435281828492,0.0007810696759034
46,4439,0.0055308896645922,0.0007800072653447
47,4449,0.0092809823147134,0.0007789430191924
48,4459,0.0120196138398776,0.0007778769445501
49,4469,0.0101800087150522,0.0007768090485335
50,4479,0.0070143465219354,0.0007757393382706
51,4489,0.0076784319908058,0.0007746678209012
52,4499,0.0088473798591506,0.0007735945035776
53,4509,0.0106877161523289,0.0007725193934638
54,4519,0.0100326090681732,0.0007714424977357
55,4529,0.0194542842047032,0.0007703638235815
56,4539,0.006518894436764,0.0007692833782009
57,4549,0.0064550248199681,0.0007682011688056
58,4559,0.0062958618545901,0.000767117202619
59,4569,0.0068547191023536,0.0007660314868763
